ZIP,Pipedrive.Contacts,ZIP.1,Number.of.Schools,HotSpot,lat,long
57049,1,57049,1,0,42.523328,-96.509711
57059,3,57059,1,1,43.119205,-97.764306
57069,1,57069,1,0,42.843155,-96.975173
57071,1,57071,1,0,44.272806,-96.958351
57104,1,57104,1,0,43.604905,-96.708656
57106,1,57106,1,0,43.507512,-96.840667
57223,1,57223,1,0,44.706368,-97.014945
57241,1,57241,1,0,44.695552,-97.216193
57252,1,57252,1,0,45.200406,-96.612559
57274,2,57274,1,0,45.304918,-97.574738
57325,1,57325,1,0,43.752141,-99.292465
57332,1,57332,1,0,43.5505,-97.656776
57345,2,57345,1,0,44.578381,-99.444401
57349,1,57349,1,0,44.030097,-97.5808
57350,1,57350,1,0,44.404316,-98.199291
57362,2,57362,1,0,44.493857,-99.074449
57401,5,57401,1,1,45.482335,-98.53254
57445,2,57445,1,0,45.465537,-98.114967
57555,1,57555,1,0,43.243287,-100.610812
57719,3,57719,1,1,44.232442,-102.976094
57730,3,57730,1,1,43.720812,-103.641917
57754,1,57754,1,0,44.255434,-103.887569
57785,2,57785,1,0,44.427299,-103.132155
58040,1,58040,1,0,46.189495,-97.685
58078,2,58078,2,0,46.8625,-96.924088
58103,1,58103,1,0,46.85614,-96.822077
58203,1,58203,1,0,47.970477,-97.16549
58225,1,58225,1,0,48.611238,-97.222779
58233,1,58233,1,0,48.226173,-97.525719
58237,1,58237,1,0,48.414207,-97.402876
58267,1,58267,1,0,47.751088,-97.638309
58301,1,58301,1,0,48.142008,-98.87171
58318,1,58318,1,0,48.858084,-100.397421
58368,2,58368,1,0,48.260871,-100.05322
58402,11,58402,1,1,46.880348,-98.687205
58466,1,58466,1,0,46.623799,-98.368908
58482,1,58482,1,0,46.853459,-99.899917
58503,1,58503,1,0,46.90412,-100.750302
58552,1,58552,1,0,46.244129,-100.287175
58554,3,58554,1,1,46.742723,-100.9353
58601,2,58601,1,0,46.916872,-102.834258
58636,1,58636,1,0,47.379346,-102.367171
58646,1,58646,1,0,46.392913,-102.287643
58701,1,58701,1,0,48.144826,-101.326016
58802,2,58802,2,0,48.215644,-103.749909
59001,1,59001,1,0,45.530271,-109.549182
59011,1,59011,1,0,45.924721,-109.948625
59034,1,59034,1,0,45.697037,-107.694239
59036,1,59036,1,0,46.480275,-109.933967
59041,1,59041,1,0,45.522024,-108.991456
59044,2,59044,2,0,45.630132,-108.728496
59067,2,59067,1,0,46.000389,-109.217637
59072,1,59072,1,0,46.471623,-108.546421
59101,9,59101,3,1,45.613054,-108.390305
59215,1,59215,1,0,47.516636,-105.769079
59230,1,59230,1,0,48.131171,-106.798317
59255,1,59255,1,0,48.244168,-105.169231
59301,2,59301,1,0,46.293337,-105.759498
59313,1,59313,1,0,46.309664,-104.244522
59323,2,59323,1,0,45.98421,-106.666467
59324,2,59324,2,0,45.783738,-104.542536
59344,1,59344,1,0,46.398869,-104.593685
59403,1,59403,1,0,47.511219,-111.2755
59425,1,59425,1,0,48.187163,-111.898576
59427,1,59427,1,0,48.770665,-112.534338
59450,1,59450,1,0,47.552457,-110.742814
59477,1,59477,1,0,47.450159,-111.916558
59489,1,59489,1,0,47.624666,-109.230405
59501,1,59501,1,0,48.689867,-109.781085
59520,1,59520,1,0,48.038123,-109.931777
59538,1,59538,1,0,48.112019,-107.845521
59601,8,59601,2,1,46.530592,-112.199717
59729,3,59729,1,1,45.29372,-111.649073
59741,1,59741,1,0,45.769824,-111.368344
59749,1,59749,1,0,45.454174,-112.0727
59752,2,59752,1,0,45.946381,-111.503941
59754,1,59754,1,0,45.456857,-112.326386
59758,1,59758,1,0,44.741942,-111.182902
59771,3,59771,1,1,46.030784,-113.45679
59801,2,59801,2,0,46.856398,-114.014338
59820,1,59820,1,0,46.898852,-114.625586
59821,1,59821,1,0,47.173341,-114.077435
59833,1,59833,1,0,46.648475,-114.058793
59840,1,59840,1,0,46.185468,-114.193658
59858,1,59858,1,0,46.285772,-113.467406
59864,1,59864,1,0,47.529251,-114.109302
59865,1,59865,1,0,47.330512,-114.010198
59866,2,59866,1,0,47.328333,-115.205038
59870,1,59870,1,0,46.516308,-114.06345
59872,1,59872,1,0,47.110018,-114.90092
59901,2,59901,1,0,48.229649,-114.385053
59911,1,59911,1,0,48.047263,-114.156945
59912,1,59912,1,0,48.408842,-114.154162
59917,1,59917,1,0,48.934635,-114.876698
59937,1,59937,1,0,48.406092,-114.532766
60002,1,60002,1,0,42.471741,-88.084493
60007,4,60007,1,1,42.0086,-87.99734
60008,4,60008,2,1,42.069786,-88.016221
60010,6,60010,1,1,42.146498,-88.164654
60012,3,60012,1,1,42.272496,-88.314087
60013,1,60013,1,0,42.223439,-88.235506
60014,4,60014,2,1,42.232414,-88.327449
60018,1,60018,1,0,41.986794,-87.903111
60020,2,60020,1,0,42.389054,-88.173346
60026,5,60026,1,1,42.092234,-87.837445
60030,2,60030,2,0,42.337078,-88.044326
60045,2,60045,1,0,42.235997,-87.864777
60048,4,60048,1,1,42.295408,-87.950611
60050,3,60050,3,1,42.331147,-88.29518
60051,1,60051,1,0,42.35491,-88.229132
60056,1,60056,1,0,42.067166,-87.934719
60061,1,60061,1,0,42.234909,-87.959135
60062,2,60062,1,0,42.126279,-87.845088
60064,1,60064,1,0,42.324027,-87.856704
60067,1,60067,1,0,42.106323,-88.064337
60068,4,60068,1,1,42.011762,-87.843434
60069,4,60069,1,1,42.196594,-87.924704
60074,1,60074,1,0,42.131462,-88.026329
60077,1,60077,1,0,42.034746,-87.757188
60081,1,60081,1,0,42.451014,-88.22541
60085,1,60085,1,0,42.352097,-87.867656
60089,1,60089,1,0,42.167231,-87.964063
60090,2,60090,1,0,42.129614,-87.921503
60093,1,60093,1,0,42.106708,-87.756292
60101,1,60101,1,0,41.930516,-88.016937
60102,2,60102,1,0,42.165165,-88.308768
60103,6,60103,1,1,41.979592,-88.205287
60106,1,60106,1,0,41.959701,-87.941835
60107,4,60107,2,1,42.020586,-88.177771
60109,2,60109,1,0,42.049807,-88.545918
60110,8,60110,2,1,42.114687,-88.291866
60120,1,60120,1,0,42.034492,-88.238396
60123,1,60123,1,0,42.040644,-88.311296
60126,1,60126,1,0,41.896843,-87.94124
60130,1,60130,1,0,41.866433,-87.817397
60134,3,60134,1,1,41.878343,-88.342072
60135,4,60135,1,1,42.112505,-88.670815
60137,3,60137,2,1,41.865213,-88.061479
60140,6,60140,1,1,42.07904,-88.513208
60142,6,60142,1,1,42.173914,-88.444661
60151,1,60151,1,0,41.918475,-88.574468
60153,1,60153,1,0,41.879283,-87.843251
60160,1,60160,1,0,41.904144,-87.860664
60163,1,60163,1,0,41.888819,-87.909053
60169,8,60169,2,1,42.05087,-88.116615
60172,6,60172,1,1,41.97985,-88.089628
60174,7,60174,1,1,41.930652,-88.298614
60175,3,60175,1,1,41.948188,-88.388701
60177,2,60177,1,0,41.988481,-88.310167
60178,1,60178,1,0,42.008032,-88.661107
60185,6,60185,1,1,41.896691,-88.211014
60187,2,60187,1,0,41.87272,-88.112442
60188,5,60188,1,1,41.915737,-88.129434
60189,3,60189,1,1,41.840632,-88.122024
60194,1,60194,1,0,42.033424,-88.113562
60201,1,60201,1,0,42.056214,-87.692402
60202,1,60202,1,0,42.030355,-87.685549
60302,5,60302,1,1,41.894608,-87.78971
60401,1,60401,1,0,41.343934,-87.616406
60402,1,60402,1,0,41.835216,-87.791373
60408,1,60408,1,0,41.263739,-88.215536
60409,3,60409,1,1,41.613641,-87.552122
60411,4,60411,2,1,41.508774,-87.590314
60416,2,60416,1,0,41.293908,-88.283101
60422,1,60422,1,0,41.536971,-87.684102
60433,1,60433,1,0,41.499549,-88.043658
60440,4,60440,1,1,41.7006,-88.075006
60445,4,60445,1,1,41.63439,-87.736395
60447,3,60447,1,1,41.487239,-88.322166
60450,3,60450,1,1,41.366293,-88.434561
60452,6,60452,2,1,41.607084,-87.753518
60453,11,60453,2,1,41.713436,-87.75256
60462,7,60462,1,1,41.62516,-87.832931
60463,3,60463,1,1,41.662446,-87.789969
60465,5,60465,1,1,41.698023,-87.829143
60468,1,60468,1,0,41.335283,-87.810291
60473,1,60473,1,0,41.597379,-87.59915
60477,1,60477,1,0,41.572143,-87.78925
60478,1,60478,1,0,41.563453,-87.725409
60487,5,60487,1,1,41.56273,-87.834416
60501,1,60501,1,0,41.780221,-87.823244
60502,5,60502,1,1,41.790651,-88.259516
60504,5,60504,1,1,41.747452,-88.238622
60506,1,60506,1,0,41.765703,-88.363853
60515,1,60515,1,0,41.810554,-88.022796
60516,4,60516,1,1,41.761302,-88.013394
60521,4,60521,1,1,41.800683,-87.928172
60527,1,60527,1,0,41.743074,-87.929214
60540,1,60540,1,0,41.76467,-88.145428
60543,3,60543,2,1,41.668252,-88.318408
60544,1,60544,1,0,41.614138,-88.218784
60546,1,60546,1,0,41.837923,-87.821859
60548,2,60548,1,0,41.649593,-88.640479
60552,1,60552,1,0,41.666888,-88.706507
60560,9,60560,1,1,41.607832,-88.427965
60561,1,60561,1,0,41.745663,-87.981494
60563,4,60563,1,1,41.790146,-88.203829
60564,2,60564,1,0,41.706073,-88.195394
60586,2,60586,1,0,41.571567,-88.238218
60605,1,60605,1,0,41.867566,-87.617228
60607,2,60607,1,0,41.874851,-87.649569
60608,2,60608,2,0,41.84688,-87.670664
60609,1,60609,1,0,41.81268,-87.656935
60613,1,60613,1,0,41.956949,-87.654272
60615,2,60615,1,0,41.801647,-87.596288
60616,1,60616,1,0,41.844883,-87.624032
60617,2,60617,2,0,41.718201,-87.552049
60618,2,60618,1,0,41.947568,-87.702647
60620,1,60620,1,0,41.740497,-87.652558
60622,3,60622,2,1,41.902172,-87.683337
60623,1,60623,2,0,41.848897,-87.717661
60624,2,60624,2,0,41.880504,-87.724444
60625,7,60625,3,1,41.973076,-87.700362
60626,3,60626,2,1,42.010019,-87.667095
60628,3,60628,3,1,41.690875,-87.615773
60629,3,60629,2,1,41.775868,-87.711496
60630,1,60630,1,0,41.972071,-87.756569
60632,7,60632,1,1,41.810166,-87.713252
60636,1,60636,1,0,41.775739,-87.669064
60637,3,60637,1,1,41.781621,-87.599876
60638,2,60638,1,0,41.78143,-87.770521
60639,2,60639,1,0,41.920553,-87.756054
60640,1,60640,1,0,41.972872,-87.662604
60641,4,60641,2,1,41.946606,-87.746787
60643,1,60643,1,0,41.700273,-87.663267
60645,1,60645,1,0,42.008558,-87.694735
60647,2,60647,2,0,41.921215,-87.701028
60651,1,60651,1,0,41.902093,-87.740857
60652,5,60652,2,1,41.747932,-87.714795
60653,2,60653,2,0,41.819965,-87.605965
60659,1,60659,1,0,41.991488,-87.703986
60706,4,60706,1,1,41.964257,-87.816242
60707,4,60707,1,1,41.921853,-87.807282
60805,5,60805,1,1,41.722001,-87.702446
60827,1,60827,1,0,41.649434,-87.633572
60901,4,60901,1,1,41.109505,-87.897917
60915,1,60915,1,0,41.146304,-87.861046
60950,2,60950,1,0,41.252724,-87.8844
61008,10,61008,3,1,42.24429,-88.841131
61036,1,61036,1,0,42.413727,-90.375462
61041,1,61041,1,0,42.273156,-90.311245
61060,1,61060,1,0,42.478161,-89.621909
61064,1,61064,1,0,41.987852,-89.582338
61065,2,61065,1,0,42.400588,-88.836952
61068,2,61068,1,0,41.945817,-89.060013
61071,1,61071,1,0,41.724673,-89.698867
61072,1,61072,1,0,42.442353,-89.13849
61081,1,61081,1,0,41.833205,-89.737983
61084,1,61084,1,0,42.123586,-89.190074
61103,3,61103,1,1,42.340261,-89.086492
61115,3,61115,1,1,42.364306,-89.027467
61231,1,61231,1,0,41.21067,-90.717799
61244,1,61244,1,0,41.522559,-90.390822
61265,2,61265,1,0,41.482333,-90.493407
61270,1,61270,1,0,41.826598,-89.963451
61281,3,61281,1,1,41.29978,-90.520144
61284,4,61284,2,1,41.394212,-90.751797
61301,2,61301,1,0,41.397423,-89.084264
61350,1,61350,1,0,41.372095,-88.865127
61362,2,61362,1,0,41.358708,-89.23322
61443,2,61443,1,0,41.263671,-89.944897
61455,4,61455,2,1,40.440468,-90.638016
61462,1,61462,1,0,40.923315,-90.644558
61483,2,61483,1,0,41.08483,-89.881372
61490,1,61490,1,0,41.185531,-90.258712
61523,1,61523,1,0,40.911951,-89.537757
61530,3,61530,1,1,40.714296,-89.260092
61542,1,61542,1,0,40.389729,-90.130236
61550,1,61550,1,0,40.610249,-89.441854
61554,1,61554,1,0,40.539343,-89.61832
61568,1,61568,1,0,40.51056,-89.481508
61571,5,61571,1,1,40.704146,-89.417889
61604,3,61604,1,1,40.705715,-89.653644
61610,6,61610,1,1,40.642116,-89.59956
61701,1,61701,1,0,40.475855,-88.99267
61727,2,61727,1,0,40.142554,-88.960868
61752,2,61752,1,0,40.33959,-88.754232
61755,1,61755,1,0,40.528022,-89.337173
61761,5,61761,2,1,40.529016,-88.958935
61764,3,61764,1,1,40.882442,-88.628136
61774,2,61774,1,0,40.430678,-89.203945
61801,2,61801,1,0,40.108966,-88.211024
61821,3,61821,1,1,40.109646,-88.274903
61846,1,61846,1,0,39.977252,-87.607538
61866,2,61866,1,0,40.312587,-88.154549
61873,1,61873,1,0,40.133896,-88.039122
61911,1,61911,1,0,39.700938,-88.469322
61920,2,61920,1,0,39.511978,-88.154183
61924,1,61924,1,0,39.786183,-87.663252
61951,1,61951,1,0,39.595754,-88.59028
62002,1,62002,1,0,38.938538,-90.125303
62010,1,62010,1,0,38.921117,-90.045305
62047,2,62047,1,0,39.123135,-90.626568
62079,2,62079,1,0,39.110499,-90.143849
62084,1,62084,1,0,38.838368,-90.063668
62221,3,62221,1,1,38.512175,-89.905355
62223,3,62223,1,1,38.535923,-90.059477
62233,2,62233,1,0,37.942252,-89.788551
62234,2,62234,1,0,38.683215,-89.982058
62236,2,62236,1,0,38.436589,-90.216459
62262,1,62262,1,0,38.939792,-89.29323
62269,1,62269,1,0,38.599987,-89.915474
62274,3,62274,1,1,38.10003,-89.413973
62281,1,62281,1,0,38.70688,-89.779352
62286,1,62286,1,0,38.11859,-89.715824
62294,2,62294,1,0,38.70256,-89.867485
62298,1,62298,1,0,38.310793,-90.159394
62301,2,62301,1,0,39.931138,-91.385695
62321,2,62321,1,0,40.409716,-91.095432
62351,1,62351,1,0,40.113608,-91.268867
62366,1,62366,1,0,39.472086,-90.901821
62414,1,62414,1,0,39.174413,-88.826356
62420,1,62420,1,0,39.287033,-87.998545
62439,1,62439,1,0,38.744062,-87.639699
62450,2,62450,1,0,38.713182,-88.089183
62521,1,62521,1,0,39.81707,-88.926317
62526,1,62526,1,0,39.901605,-88.989407
62549,2,62549,1,0,39.771029,-88.867155
62551,1,62551,1,0,39.855374,-89.158927
62568,3,62568,1,1,39.561004,-89.289158
62573,3,62573,1,1,39.945409,-89.074133
62621,1,62621,1,0,39.72672,-90.52058
62626,1,62626,1,0,39.282802,-89.883939
62643,1,62643,1,0,40.242994,-89.451703
62681,1,62681,1,0,40.136241,-90.542754
62703,2,62703,1,0,39.762432,-89.629838
62801,1,62801,1,0,38.512863,-89.141837
62832,1,62832,1,0,38.011822,-89.24891
62837,1,62837,1,0,38.360406,-88.352856
62864,3,62864,1,1,38.330493,-88.902519
62875,1,62875,1,0,38.755452,-89.121198
62881,1,62881,1,0,38.635332,-88.927356
62890,1,62890,1,0,37.906205,-88.737966
62901,4,62901,1,1,37.739004,-89.209109
62906,3,62906,1,1,37.462109,-89.17253
62918,5,62918,1,1,37.789858,-89.088444
62920,1,62920,1,0,37.550074,-89.237778
62935,1,62935,1,0,37.839547,-88.634847
62939,1,62939,1,0,37.551161,-88.981647
62953,2,62953,1,0,37.209471,-88.849519
62959,3,62959,2,1,37.718218,-88.910435
62960,2,62960,1,0,37.225299,-88.709403
62966,2,62966,1,0,37.775136,-89.350979
62995,1,62995,1,0,37.438053,-88.87768
63010,8,63010,1,1,38.430371,-90.3921
63011,10,63011,2,1,38.603677,-90.559295
63012,1,63012,1,0,38.347377,-90.453537
63016,4,63016,1,1,38.352457,-90.634964
63017,14,63017,2,1,38.651309,-90.531216
63019,1,63019,1,0,38.226362,-90.376992
63020,3,63020,1,1,38.100971,-90.565549
63021,3,63021,1,1,38.56984,-90.545689
63025,3,63025,1,1,38.48753,-90.620119
63026,3,63026,1,1,38.503355,-90.460953
63028,7,63028,2,1,38.137919,-90.392182
63031,2,63031,1,0,38.812046,-90.35362
63033,1,63033,1,0,38.797484,-90.27393
63042,1,63042,1,0,38.784166,-90.383759
63043,2,63043,1,0,38.728863,-90.461955
63048,1,63048,1,0,38.257558,-90.39313
63050,7,63050,2,1,38.258066,-90.57979
63052,2,63052,2,0,38.388903,-90.436886
63069,4,63069,1,1,38.490835,-90.732019
63077,1,63077,1,0,38.329075,-90.984475
63080,3,63080,1,1,38.192428,-91.075962
63084,1,63084,1,0,38.4219,-91.019289
63088,1,63088,1,0,38.54962,-90.499888
63090,3,63090,1,1,38.535267,-91.048832
63104,4,63104,3,1,38.611128,-90.214087
63105,3,63105,1,1,38.644357,-90.328279
63106,2,63106,1,0,38.644398,-90.208322
63108,4,63108,2,1,38.644804,-90.253417
63110,3,63110,1,1,38.625796,-90.266998
63114,13,63114,1,1,38.702256,-90.363674
63118,4,63118,2,1,38.59244,-90.226241
63119,2,63119,2,0,38.588457,-90.351341
63120,1,63120,1,0,38.690587,-90.262085
63122,3,63122,1,1,38.58119,-90.417981
63123,5,63123,2,1,38.547432,-90.328109
63124,6,63124,1,1,38.638093,-90.38029
63125,9,63125,3,1,38.518452,-90.293514
63126,2,63126,1,0,38.549656,-90.378592
63129,5,63129,1,1,38.457809,-90.31914
63130,4,63130,1,1,38.665078,-90.325289
63135,3,63135,1,1,38.749681,-90.298718
63136,5,63136,1,1,38.743302,-90.259774
63139,1,63139,1,0,38.610412,-90.291723
63143,2,63143,1,0,38.611729,-90.321432
63144,2,63144,1,0,38.619069,-90.347686
63146,3,63146,1,1,38.697692,-90.472081
63301,8,63301,3,1,38.858035,-90.463316
63303,10,63303,1,1,38.739882,-90.543744
63304,13,63304,3,1,38.703508,-90.667522
63334,1,63334,1,0,39.297583,-91.188309
63353,1,63353,1,0,39.454038,-91.113041
63361,2,63361,1,0,38.965146,-91.552972
63366,9,63366,3,1,38.857443,-90.725492
63367,9,63367,1,1,38.774327,-90.795044
63376,3,63376,2,1,38.800968,-90.619111
63379,3,63379,1,1,39.001027,-90.995571
63383,1,63383,1,0,38.804365,-91.193705
63385,5,63385,2,1,38.796985,-90.857245
63389,2,63389,1,0,39.010559,-90.77411
63390,2,63390,1,0,38.803397,-91.040068
63401,4,63401,2,1,39.690673,-91.456616
63445,3,63445,1,1,40.395662,-91.732212
63456,1,63456,1,0,39.65647,-91.728331
63461,1,63461,1,0,39.790536,-91.568855
63468,2,63468,1,0,39.684064,-92.014629
63501,3,63501,3,1,40.166289,-92.59121
63532,1,63532,1,0,39.760888,-92.572883
63556,2,63556,1,0,40.182985,-93.12729
63601,3,63601,2,1,37.824047,-90.544546
63628,1,63628,1,0,37.945792,-90.524633
63645,3,63645,1,1,37.536749,-90.338784
63650,2,63650,1,0,37.623434,-90.609393
63664,1,63664,1,0,37.900001,-90.927664
63670,2,63670,1,0,37.885845,-90.161531
63703,2,63703,1,0,37.274934,-89.540005
63736,2,63736,1,0,37.09318,-89.5103
63755,3,63755,1,1,37.439458,-89.6408
63764,2,63764,1,0,37.319764,-89.990229
63775,3,63775,1,1,37.711324,-89.877614
63801,2,63801,2,0,36.904912,-89.618414
63825,3,63825,1,1,36.931421,-89.945759
63830,3,63830,1,1,36.13535,-89.690139
63857,1,63857,1,0,36.224266,-90.04576
63869,1,63869,1,0,36.597025,-89.482225
63901,1,63901,1,0,36.759059,-90.460058
63944,2,63944,1,0,37.113156,-90.359498
63957,2,63957,1,0,37.12298,-90.648266
64001,4,64001,1,1,39.114216,-93.540908
64012,3,64012,1,1,38.789354,-94.543625
64014,1,64014,1,0,39.00676,-94.255136
64015,1,64015,1,0,39.015059,-94.312603
64029,4,64029,1,1,39.0059,-94.216384
64030,3,64030,1,1,38.881359,-94.522744
64037,3,64037,1,1,39.054756,-93.732729
64040,3,64040,1,1,38.72376,-93.98766
64050,3,64050,1,1,39.11586,-94.41055
64053,3,64053,1,1,39.109351,-94.465282
64055,2,64055,1,0,39.050847,-94.397998
64060,4,64060,1,1,39.368922,-94.363744
64063,7,64063,1,1,38.911994,-94.351673
64067,1,64067,1,0,39.154284,-93.836041
64068,13,64068,3,1,39.258315,-94.389653
64075,2,64075,1,0,38.9996,-94.145262
64076,4,64076,1,1,38.983162,-93.948056
64078,4,64078,1,1,38.702692,-94.458131
64079,2,64079,1,0,39.359017,-94.793273
64080,5,64080,1,1,38.764216,-94.260423
64082,9,64082,1,1,38.862188,-94.408306
64085,3,64085,1,1,39.334841,-93.945283
64086,16,64086,2,1,38.899171,-94.272385
64089,1,64089,1,0,39.393886,-94.5609
64093,5,64093,1,1,38.792472,-93.730884
64106,1,64106,1,0,39.104839,-94.572176
64111,1,64111,1,0,39.05758,-94.593879
64118,6,64118,1,1,39.212864,-94.573951
64119,3,64119,1,1,39.209967,-94.514665
64127,2,64127,1,0,39.089138,-94.538537
64131,5,64131,1,1,38.936041,-94.585011
64133,9,64133,1,1,39.013884,-94.45772
64134,1,64134,1,0,38.928031,-94.487653
64138,4,64138,2,1,38.967119,-94.467927
64150,5,64150,1,1,39.172175,-94.632499
64153,8,64153,1,1,39.274581,-94.726643
64156,4,64156,1,1,39.273669,-94.517765
64402,1,64402,1,0,40.257169,-94.327329
64424,1,64424,1,0,40.261889,-94.036075
64429,2,64429,1,0,39.736744,-94.225807
64439,3,64439,1,1,39.524413,-94.753373
64454,3,64454,1,1,39.596504,-94.592521
64465,1,64465,1,0,39.549898,-94.287621
64468,3,64468,2,1,40.343552,-94.881028
64470,1,64470,1,0,40.16014,-95.229188
64485,1,64485,1,0,39.949638,-94.817887
64501,10,64501,1,1,39.765442,-94.844432
64504,2,64504,1,0,39.691247,-94.905924
64505,1,64505,1,0,39.846744,-94.823879
64601,3,64601,2,1,39.805381,-93.579097
64633,4,64633,2,1,39.356863,-93.484492
64644,2,64644,1,0,39.735438,-93.975183
64658,1,64658,1,0,39.662965,-92.917299
64683,1,64683,1,0,40.078432,-93.60105
64701,5,64701,1,1,38.624513,-94.329255
64720,1,64720,1,0,38.404674,-94.343478
64735,1,64735,1,0,38.367806,-93.743646
64755,2,64755,2,0,37.337416,-94.308691
64759,1,64759,1,0,37.52122,-94.25704
64761,1,64761,1,0,38.608025,-93.675642
64762,2,64762,1,0,37.546659,-94.501483
64772,3,64772,3,1,37.832567,-94.334697
64776,1,64776,1,0,38.049565,-93.663707
64784,1,64784,1,0,37.664651,-94.234169
64802,3,64802,1,1,37.106902,-94.497647
64831,1,64831,1,0,36.659128,-94.456762
64836,8,64836,2,1,37.189255,-94.279255
64844,1,64844,1,0,36.916226,-94.238563
64850,1,64850,1,0,36.860533,-94.401675
64870,2,64870,1,0,37.182917,-94.477775
65010,4,65010,1,1,38.793267,-92.237258
65013,2,65013,1,0,38.283045,-91.767829
65018,2,65018,1,0,38.620046,-92.563126
65020,5,65020,1,1,38.006239,-92.780644
65026,3,65026,1,1,38.324361,-92.564791
65041,1,65041,1,0,38.63302,-91.489758
65051,1,65051,1,0,38.469165,-91.797166
65059,2,65059,1,0,38.713292,-91.869917
65066,2,65066,1,0,38.349483,-91.484846
65074,1,65074,1,0,38.484301,-92.468144
65082,1,65082,1,0,38.219313,-92.421422
65101,1,65101,1,0,38.495894,-92.134389
65202,3,65202,3,1,39.02037,-92.296535
65203,7,65203,2,1,38.884324,-92.398565
65233,1,65233,1,0,38.917096,-92.728078
65240,2,65240,1,0,39.220639,-92.12556
65248,2,65248,1,0,39.138606,-92.660133
65251,1,65251,1,0,38.841814,-91.977136
65255,2,65255,1,0,39.102561,-92.218393
65256,1,65256,1,0,39.121606,-92.455554
65259,2,65259,1,0,39.475322,-92.563651
65265,1,65265,1,0,39.203373,-91.885371
65270,3,65270,2,1,39.413639,-92.39495
65275,1,65275,1,0,39.453066,-91.994965
65284,1,65284,1,0,39.206233,-92.293309
65301,6,65301,2,1,38.69822,-93.226582
65336,3,65336,1,1,38.792708,-93.575353
65340,2,65340,1,0,39.088508,-93.175937
65349,1,65349,1,0,39.230471,-93.045452
65355,1,65355,1,0,38.219531,-93.366959
65401,2,65401,1,0,37.899825,-91.768905
65441,1,65441,1,0,38.09638,-91.159022
65453,3,65453,1,1,38.106493,-91.439811
65483,1,65483,1,0,37.298969,-91.955093
65534,1,65534,1,0,37.690279,-92.28428
65548,2,65548,1,0,37.012976,-91.712643
65556,1,65556,1,0,37.836155,-92.408884
65559,1,65559,1,0,38.024924,-91.610018
65565,2,65565,1,0,37.892886,-91.241936
65566,1,65566,1,0,37.720734,-91.126642
65583,7,65583,2,1,37.828481,-92.257638
65605,2,65605,1,0,36.779853,-93.740784
65608,2,65608,1,0,36.898668,-92.677707
65611,2,65611,1,0,36.549846,-93.372149
65613,3,65613,1,1,37.636902,-93.396427
65616,4,65616,1,1,36.669373,-93.248879
65622,1,65622,1,0,37.633024,-93.103604
65625,1,65625,1,0,36.674069,-93.816497
65647,1,65647,1,0,36.69296,-94.007064
65649,1,65649,1,0,37.617274,-93.623215
65652,1,65652,1,0,37.133087,-92.949997
65653,2,65653,1,0,36.728001,-93.041925
65668,2,65668,1,0,37.930666,-93.288163
